company,pct,company,pct,company,pct,company
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18,苏州协耀科新创业投资合伙企业（有限合伙）,6.9,苏州星洲生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18,苏州协耀科新创业投资合伙企业（有限合伙）,28.16,苏州融耀企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18,苏州协耀科新创业投资合伙企业（有限合伙）,10,苏州锐迪欧医药科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,20,苏州工业园区致道慧湖创业投资合伙企业（有限合伙）,16.65,北京翎辉企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,6,昆山英泰科光学仪器有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,6,昆山市星光宝智能设备有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,6,江苏才道精密仪器有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,8.33,合烯新材料（常州）有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,8.33,合烯电子科技（江苏）有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,5.26,苏州邦器生物技术有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,13.33,江苏疌泉敦行创业投资合伙企业（有限合伙）,5.26,苏州邦新生物技术有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,16.81,苏州清策创业投资合伙企业（有限合伙）,13.79,合肥国肽生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,16.81,苏州清策创业投资合伙企业（有限合伙）,7.95,修家佳（江苏）科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,16.81,苏州清策创业投资合伙企业（有限合伙）,49.51,苏州高策极易创业投资合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,16.81,苏州清策创业投资合伙企业（有限合伙）,13.79,苏州默迪夫生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,16.47,上海则橙企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.32,苏州国仟医械二期创业投资企业（有限合伙）,13.39,北京极客基因科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.32,苏州国仟医械二期创业投资企业（有限合伙）,13.39,无锡极因科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.32,苏州国仟医械二期创业投资企业（有限合伙）,15.92,上海朴衡科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.32,苏州国仟医械二期创业投资企业（有限合伙）,13.39,苏州极客基因科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.32,苏州国仟医械二期创业投资企业（有限合伙）,15.92,苏州朴衡科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,武汉糖智药业有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,青岛糖智医药科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,深圳鹏成生物医药有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,99.86,苏州岚湖胜赢企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,开平苷智药业有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,深圳鹏泊生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,武汉苷智药业科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.02,苏州岚湖卓璞创业投资合伙企业（有限合伙）,8.64,武汉博智药业科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,5.56,苏州市姑苏人才二期创业投资企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.32,苏州高策极易创业投资合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,18.54,苏州安恒企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,8.4,苏州安益谱精密仪器有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,19.69,苏州诺普再生医学有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,9,四川伊正医疗科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,5.26,上海惠凯医疗科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,8.7,苏州普乐康医药科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,9.68,立凌生物制药（苏州）有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,8.4,安益谱（苏州）医疗科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,5,苏州唯思尔康科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,5.26,惠凯医疗科技（苏州）有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,17.65,伊正（苏州）生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,8.33,苏州工业园区元生园丰天使投资企业（有限合伙）,17.65,成都伊臻生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14.34,苏州工业园区高美云景一期创业投资合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,15,苏州中科中鑫创业投资合伙企业（有限合伙）,5,苏州胡杨林智源投资中心（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,15,苏州中科中鑫创业投资合伙企业（有限合伙）,9.37,苏州中鑫恒富创业投资合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,25,苏州医工所生物医药创业投资合伙企业（有限合伙）,9.42,北京东方华辉生物医药科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,25,苏州医工所生物医药创业投资合伙企业（有限合伙）,9.42,苏州四正柏生物科技有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,25,苏州医工所生物医药创业投资合伙企业（有限合伙）,17.86,屹东光学技术（苏州）有限公司
苏州市科技创新创业投资有限公司,100,苏州市创客天使投资管理有限公司,14,苏州岚湖胜赢企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,100,苏州工业园区苏新电器开发经营中心,40,苏州通汇电器开关有限公司
苏州市科技创新创业投资有限公司,32.51,苏州中科集成电路设计中心有限公司
苏州市科技创新创业投资有限公司,100,苏州自主创新广场发展有限公司,5,苏州蓝创科技产业园管理有限公司
苏州市科技创新创业投资有限公司,100,苏州自主创新广场发展有限公司,40,苏州科创风云信息技术有限公司
苏州市科技创新创业投资有限公司,17.86,江苏苏州大学科技创业园有限公司
苏州市科技创新创业投资有限公司,20,苏州科大科技园有限责任公司,100,苏州科大技术转移有限公司
苏州市科技创新创业投资有限公司,20,苏州苏大万佳技术有限公司
苏州市科技创新创业投资有限公司,35,苏州苏大平江科技园投资管理有限公司
苏州市科技创新创业投资有限公司,20,苏州科大技术转移有限公司
苏州市科技创新创业投资有限公司,22.22,苏州市金阊区科技创业园有限公司
苏州市科技创新创业投资有限公司,40,苏州科创风云信息技术有限公司
苏州市科技创新创业投资有限公司,15.57,苏州工业园区太浩成长二期创业投资合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,40,苏州通汇电器开关有限公司
苏州市科技创新创业投资有限公司,20.54,北京浩辰智创科技有限公司
苏州市科技创新创业投资有限公司,10,江苏国际知识产权运营交易中心有限公司,100,苏州智谷资本投资有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,16.67,苏州金安陆电子科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,9.09,苏州风享环保科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,5,苏州易学在线文化传播有限公司,44,苏州清睿智学创业孵化管理有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,5,苏州易学在线文化传播有限公司,100,苏州工业园区学一学培训中心有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,16.67,苏州品匠机电技术有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,28.57,苏州游芒网络科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,20,苏州贝舒医疗科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,20,苏州夏特斯新材料有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,苏州智泉水处理技术有限公司,60,苏州淼泉环保材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,苏州智泉水处理技术有限公司,100,安徽智泉环保新材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,苏州智泉水处理技术有限公司,100,徐州智泉环保新材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,苏州智泉水处理技术有限公司,100,智泉环保科技（苏州）有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,28.57,苏州普锐仕精密光学科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,6,苏州淼泉环保材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,20,苏州聚焓新能源科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,20,苏州团芯终端有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,25,苏州申慧新能源科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,28.57,苏州硕英信息科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,6.67,启明天工（苏州）信息系统有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,28.57,苏州致政大慧智能科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,9.09,苏州美糯爱医疗科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,安徽智泉环保新材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,29,苏州个纳科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,5,苏州工业园区学一学培训中心有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,徐州智泉环保新材料科技有限公司
苏州市科技创新创业投资有限公司,20,苏州高创天使三号投资合伙企业（有限合伙）,10,智泉环保科技（苏州）有限公司
苏州市科技创新创业投资有限公司,18.62,苏州紫荆华创创业投资合伙企业（有限合伙）,7.14,苏州优谱德精密仪器科技有限公司,40,浙江优谱德光电科技有限公司
苏州市科技创新创业投资有限公司,18.62,苏州紫荆华创创业投资合伙企业（有限合伙）,99.59,苏州安恒企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,10,苏州中科岛里企业管理有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,30,苏州中科清宇工程管理有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,9,苏州中科鸣石科技服务有限公司,10,中科天御（苏州）科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,9,苏州中科鸣石科技服务有限公司,30,中科鸣石（南京）科技服务有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,9,苏州中科鸣石科技服务有限公司,5,江苏中科鸣石科技咨询有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,10,苏州中科百奥科技发展有限公司,10,沈阳中科碧奥能源科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,10,苏州中科百奥科技发展有限公司,70,中科糠醛（辽宁）技术服务中心有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,10,苏州市中科创谷新材料科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,南京云极小超互联网科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,中科赛思联科（苏州）网络科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,苏州中科索维光电科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,苏州中科博雅芳香科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,北京赛思联科技术有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,100,苏州中科众澄科技服务有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,中科莫因智能科技（江苏）有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,国科赛思（滨州）信息技术有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,70,苏州中科磁智科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,10,中科育成科技服务（盐城）有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,中科荣华金丰数字科技（苏州）有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,苏州赛思英诺科技服务有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,5,中科绿通人才教育咨询（苏州）有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,6,盐城亮创科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,10,海南赛思云岭科技有限责任公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科相澄科技服务有限公司,10,华炫众泰（山东）商贸有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,7,中科糠醛（辽宁）技术服务中心有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,苏州中科众澄科技服务有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,15,中科爱奇（深圳）科技服务有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,10.5,苏州中科磁智科技有限公司
苏州市科技创新创业投资有限公司,40,江苏中科院育成科技服务中心有限公司,51,苏州吴江科泰育成科技发展有限公司
苏州市科技创新创业投资有限公司,15.63,苏州嘉睿万杉创业投资合伙企业（有限合伙）,20,苏州市芯和世纪科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,19,北京云玺科技有限责任公司,11.11,吉林省云玺科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,8.35,苏州天绿生物制药有限公司,100,山东天绿制药有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,8.35,山东天绿制药有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,10.37,图方便（上海）环保科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,14.81,图方便（苏州）环保科技有限公司,70,图方便（上海）环保科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,14.81,图方便（苏州）环保科技有限公司,100,上海鸡鸣生态科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,19,北京云玺技术有限公司,100,北京云玺科技有限责任公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,19,北京云玺技术有限公司,11.11,吉林省云玺科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,31.25,苏州课得乐教育科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,45,迪康倍（苏州）生物医药科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,45,迪康艾（苏州）生物医药科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,45,帝诺源（苏州）生物医药科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,45,奥斯威（苏州）生物医药科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,45,依莫斯（苏州）生物医药科技有限公司
苏州市科技创新创业投资有限公司,9.9,苏州境成高锦股权投资企业（有限合伙）,14.81,上海鸡鸣生态科技有限公司
苏州市科技创新创业投资有限公司,10,苏州智谷资本投资有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,江苏汉生成科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,昆山汉升达传动科技有限公司,34,昆山汉普登智能科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,6.03,苏州华明道康生物医药有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,26.82,苏州亲为药业有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,99.8,上海则橙企业管理合伙企业（有限合伙）
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,苏州悍猛传动科技有限公司,100,江苏汉生成科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,苏州悍猛传动科技有限公司,100,昆山汉升达传动科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,苏州悍猛传动科技有限公司,34,昆山汉普登智能科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,苏州悍猛传动科技有限公司,100,扬州运顺智能科技有限公司
苏州市科技创新创业投资有限公司,16.5,苏州工业园区原点种子创业投资企业（有限合伙）,12.5,扬州运顺智能科技有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,兴化市睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,70,南通通州睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,南通诺一健康管理有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,75,溧阳睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,天台睛明眼科专科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,鹰潭睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,池州睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,和县睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,临海睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,三门睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,67.5,海门睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,丰县睛明眼科医院有限责任公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,兴化市睛明养老院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,贵溪睛明医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,70,玉环睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,睢宁县睛明眼科医院有限公司
苏州市科技创新创业投资有限公司,20,苏州市千苏创业投资合伙企业（有限合伙）,25.52,南通衡惠华慈健康管理有限公司,100,泰州市姜堰睛明养老院有限公司
